LPR ID,LPR Latitude,LPR Longitude,LPR Orientation,Event Date,License Plate,License State
LPR00032,39.29370826,-76.65038375,95,1462251241000,DNZ873,MD
LPR00032,39.29370826,-76.65038375,95,1462252261000,YLX858,MD
LPR00032,39.29370826,-76.65038375,95,1462252298000,23763 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462252463000,TQT228,MD
LPR00032,39.29370826,-76.65038375,95,1462252476000,JSM835,MD
LPR00032,39.29370826,-76.65038375,95,1462252514000,WRZ915,MD
LPR00032,39.29370826,-76.65038375,95,1462252577000,4O/E5940,MD
LPR00032,39.29370826,-76.65038375,95,1462252640000,A381313,MD
LPR00032,39.29370826,-76.65038375,95,1462252684000,8BLQ64,MD
LPR00032,39.29370826,-76.65038375,95,1462253526000,A681867,MD
LPR00032,39.29370826,-76.65038375,95,1462253761000,9BLY73,MD
LPR00032,39.29370826,-76.65038375,95,1462254760000,SDM972,MD
LPR00032,39.29370826,-76.65038375,95,1462255775000,GDC562,MD
LPR00032,39.29370826,-76.65038375,95,1462256558000,CWW148,MD
LPR00032,39.29370826,-76.65038375,95,1462256600000,NBW047,MD
LPR00032,39.29370826,-76.65038375,95,1462256638000,RWG408,MD
LPR00032,39.29370826,-76.65038375,95,1462256658000,8CNL801,MD
LPR00032,39.29370826,-76.65038375,95,1462256693000,6M/D 5002,MD
LPR00032,39.29370826,-76.65038375,95,1462256789000,1ALS09,MD
LPR00032,39.29370826,-76.65038375,95,1462256847000,A087152,MD
LPR00032,39.29370826,-76.65038375,95,1462257005000,69746 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462257420000,3CNQ612,MD
LPR00032,39.29370826,-76.65038375,95,1462257575000,6ALG73,MD
LPR00032,39.29370826,-76.65038375,95,1462257778000,7CML75,MD
LPR00032,39.29370826,-76.65038375,95,1462273035000,43098 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462273181000,3BMJ65,MD
LPR00032,39.29370826,-76.65038375,95,1462273256000,32208 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462273388000,45123 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462273686000,DSE962,MD
LPR00032,39.29370826,-76.65038375,95,1462273817000,1CNF463,MD
