LPR ID,LPR Latitude,LPR Longitude,LPR Orientation,Event Date,License Plate,License State
LPR00032,39.29370826,-76.65038375,95,1462305897000,A341026,MD
LPR00032,39.29370826,-76.65038375,95,1462305973000,2BLJ80,MD
LPR00032,39.29370826,-76.65038375,95,1462305973000,6CNS834,MD
LPR00032,39.29370826,-76.65038375,95,1462306071000,A032700,MD
LPR00032,39.29370826,-76.65038375,95,1462306229000,4M/D 5879,MD
LPR00032,39.29370826,-76.65038375,95,1462306241000,A808478,MD
LPR00032,39.29370826,-76.65038375,95,1462306259000,PJC175,MD
LPR00032,39.29370826,-76.65038375,95,1462306286000,JIT264,MD
LPR00032,39.29370826,-76.65038375,95,1462306338000,3CNR115,MD
LPR00032,39.29370826,-76.65038375,95,1462306356000,8CNM213,MD
LPR00032,39.29370826,-76.65038375,95,1462306379000,HRC474,MD
LPR00032,39.29370826,-76.65038375,95,1462306387000,VCN114,MD
LPR00032,39.29370826,-76.65038375,95,1462306401000,TML921,MD
LPR00032,39.29370826,-76.65038375,95,1462306476000,06114 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462306501000,25294 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462306582000,A574936,MD
LPR00032,39.29370826,-76.65038375,95,1462306609000,7CLM21,MD
LPR00032,39.29370826,-76.65038375,95,1462306629000,A256329,MD
LPR00032,39.29370826,-76.65038375,95,1462306662000,72813 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462306685000,65344 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462306703000,01499 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462306768000,1M/D 9545,MD
LPR00032,39.29370826,-76.65038375,95,1462306779000,A628250,MD
LPR00032,39.29370826,-76.65038375,95,1462306796000,5CME88,MD
LPR00032,39.29370826,-76.65038375,95,1462306796000,A536121,MD
LPR00032,39.29370826,-76.65038375,95,1462306858000,A926133,MD
LPR00032,39.29370826,-76.65038375,95,1462306875000,IUJ837,MD
LPR00032,39.29370826,-76.65038375,95,1462306914000,6BLJ35,MD
LPR00032,39.29370826,-76.65038375,95,1462306923000,7BMF35,MD
LPR00032,39.29370826,-76.65038375,95,1462306964000,AXF066,MD
LPR00032,39.29370826,-76.65038375,95,1462306970000,2M/F1599,MD
LPR00032,39.29370826,-76.65038375,95,1462306999000,21397 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462307052000,A243286,MD
LPR00032,39.29370826,-76.65038375,95,1462307081000,26149 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462307122000,68492 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462307143000,88201 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462307160000,A777579,MD
LPR00032,39.29370826,-76.65038375,95,1462307166000,11927 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462307177000,A644994,MD
LPR00032,39.29370826,-76.65038375,95,1462307183000,2CNA389,MD
LPR00032,39.29370826,-76.65038375,95,1462307242000,A896829,MD
LPR00032,39.29370826,-76.65038375,95,1462307253000,4C/F0568,MD
LPR00032,39.29370826,-76.65038375,95,1462307277000,4A/T7051,MD
LPR00032,39.29370826,-76.65038375,95,1462307311000,3BLB97,MD
LPR00032,39.29370826,-76.65038375,95,1462307319000,8BLG35,MD
LPR00032,39.29370826,-76.65038375,95,1462307339000,3CMB50,MD
LPR00032,39.29370826,-76.65038375,95,1462307362000,QBA118,MD
LPR00032,39.29370826,-76.65038375,95,1462307386000,HSI004,MD
LPR00032,39.29370826,-76.65038375,95,1462307403000,3AMO14,MD
LPR00032,39.29370826,-76.65038375,95,1462307417000,50668 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462307512000,BRD414,MD
LPR00032,39.29370826,-76.65038375,95,1462307532000,6BLH66,MD
LPR00032,39.29370826,-76.65038375,95,1462307614000,A751531,MD
LPR00032,39.29370826,-76.65038375,95,1462307712000,2BLI83,MD
LPR00032,39.29370826,-76.65038375,95,1462307753000,0O/F1437,MD
LPR00032,39.29370826,-76.65038375,95,1462307764000,NZJ063,MD
LPR00032,39.29370826,-76.65038375,95,1462307807000,ZLS876,MD
LPR00032,39.29370826,-76.65038375,95,1462307863000,IKU302,MD
LPR00032,39.29370826,-76.65038375,95,1462307898000,2CNE172,MD
LPR00032,39.29370826,-76.65038375,95,1462307925000,15521 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462307968000,A953169,MD
LPR00032,39.29370826,-76.65038375,95,1462307984000,4AMU93,MD
LPR00032,39.29370826,-76.65038375,95,1462308023000,29166 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462308026000,1V/N5442,MD
LPR00032,39.29370826,-76.65038375,95,1462308026000,A922105,MD
LPR00032,39.29370826,-76.65038375,95,1462308045000,MTI622,MD
LPR00032,39.29370826,-76.65038375,95,1462308057000,NHO299,MD
LPR00032,39.29370826,-76.65038375,95,1462308067000,4M/D 3052,MD
