LPR ID,LPR Latitude,LPR Longitude,LPR Orientation,Event Date,License Plate,License State
LPR00032,39.29370826,-76.65038375,95,1462276800000,A600101,MD
LPR00032,39.29370826,-76.65038375,95,1462276803000,A753061,MD
LPR00032,39.29370826,-76.65038375,95,1462276807000,WNY608,MD
LPR00032,39.29370826,-76.65038375,95,1462276810000,32385 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462276811000,4ALV64,MD
LPR00032,39.29370826,-76.65038375,95,1462276813000,8M/T4991,MD
LPR00032,39.29370826,-76.65038375,95,1462276817000,8CMJ32,MD
LPR00032,39.29370826,-76.65038375,95,1462276818000,21591 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462276818000,4G/A5625,MD
LPR00032,39.29370826,-76.65038375,95,1462276819000,3BMY07,MD
LPR00032,39.29370826,-76.65038375,95,1462276820000,2CLI72,MD
LPR00032,39.29370826,-76.65038375,95,1462276820000,2CNJ311,MD
LPR00032,39.29370826,-76.65038375,95,1462276821000,69858 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462276821000,60721 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462276825000,CYQ767,MD
LPR00032,39.29370826,-76.65038375,95,1462276830000,2CNB665,MD
LPR00032,39.29370826,-76.65038375,95,1462276831000,A353525,MD
LPR00032,39.29370826,-76.65038375,95,1462276832000,4CNP602,MD
LPR00032,39.29370826,-76.65038375,95,1462276835000,5ALS30,MD
LPR00032,39.29370826,-76.65038375,95,1462276836000,A301165,MD
LPR00032,39.29370826,-76.65038375,95,1462276837000,9CNV714,MD
LPR00032,39.29370826,-76.65038375,95,1462276838000,3CNT302,MD
LPR00032,39.29370826,-76.65038375,95,1462276838000,04672 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462276838000,4D/P4549,MD
LPR00032,39.29370826,-76.65038375,95,1462276839000,9BLG45,MD
LPR00032,39.29370826,-76.65038375,95,1462276839000,5CNJ178,MD
LPR00032,39.29370826,-76.65038375,95,1462276842000,A415590,MD
LPR00032,39.29370826,-76.65038375,95,1462276842000,7M/D 9256,MD
LPR00032,39.29370826,-76.65038375,95,1462276844000,06873 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462276845000,A922500,MD
LPR00032,39.29370826,-76.65038375,95,1462276847000,0M/D 5369,MD
LPR00032,39.29370826,-76.65038375,95,1462276849000,97860 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462276853000,A067474,MD
LPR00032,39.29370826,-76.65038375,95,1462276853000,3CMZ30,MD
LPR00032,39.29370826,-76.65038375,95,1462276859000,A227040,MD
LPR00032,39.29370826,-76.65038375,95,1462276863000,A755336,MD
LPR00032,39.29370826,-76.65038375,95,1462276870000,2CNG743,MD
LPR00032,39.29370826,-76.65038375,95,1462276871000,OTD894,MD
LPR00032,39.29370826,-76.65038375,95,1462276871000,AVT676,MD
LPR00032,39.29370826,-76.65038375,95,1462276875000,7Z/Z4856,MD
LPR00032,39.29370826,-76.65038375,95,1462276875000,8M/D 5164,MD
LPR00032,39.29370826,-76.65038375,95,1462276878000,5CNG699,MD
LPR00032,39.29370826,-76.65038375,95,1462276879000,4M/D 0530,MD
LPR00032,39.29370826,-76.65038375,95,1462276884000,53885 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462276885000,A235792,MD
LPR00032,39.29370826,-76.65038375,95,1462276886000,A168012,MD
LPR00032,39.29370826,-76.65038375,95,1462276887000,4CNQ889,MD
LPR00032,39.29370826,-76.65038375,95,1462276891000,7M/D 9943,MD
LPR00032,39.29370826,-76.65038375,95,1462276894000,07643 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462276895000,4CNC936,MD
LPR00032,39.29370826,-76.65038375,95,1462276897000,7CME78,MD
LPR00032,39.29370826,-76.65038375,95,1462276897000,VFQ753,MD
LPR00032,39.29370826,-76.65038375,95,1462276903000,22836 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462276904000,7M/D 5039,MD
LPR00032,39.29370826,-76.65038375,95,1462276908000,A176055,MD
LPR00032,39.29370826,-76.65038375,95,1462276909000,19229 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462276915000,JAK129,MD
LPR00032,39.29370826,-76.65038375,95,1462276918000,A371990,MD
LPR00032,39.29370826,-76.65038375,95,1462276920000,13038 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462276921000,QKJ331,MD
LPR00032,39.29370826,-76.65038375,95,1462276924000,3CMT54,MD
LPR00032,39.29370826,-76.65038375,95,1462276924000,A972316,MD
LPR00032,39.29370826,-76.65038375,95,1462276926000,THD804,MD
LPR00032,39.29370826,-76.65038375,95,1462276927000,40165 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462276927000,4CMR13,MD
LPR00032,39.29370826,-76.65038375,95,1462276928000,4ALF19,MD
LPR00032,39.29370826,-76.65038375,95,1462276928000,A030861,MD
LPR00032,39.29370826,-76.65038375,95,1462276934000,A339676,MD
LPR00032,39.29370826,-76.65038375,95,1462276935000,YLM747,MD
LPR00032,39.29370826,-76.65038375,95,1462276942000,4CLN59,MD
LPR00032,39.29370826,-76.65038375,95,1462276943000,A497051,MD
LPR00032,39.29370826,-76.65038375,95,1462276945000,8CNA929,MD
LPR00032,39.29370826,-76.65038375,95,1462276952000,1M/D 9941,MD
LPR00032,39.29370826,-76.65038375,95,1462276953000,4CNY078,MD
LPR00032,39.29370826,-76.65038375,95,1462276957000,3ALO80,MD
LPR00032,39.29370826,-76.65038375,95,1462276959000,ZRG588,MD
LPR00032,39.29370826,-76.65038375,95,1462276964000,16577 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462276964000,A385936,MD
LPR00032,39.29370826,-76.65038375,95,1462276966000,ZOJ883,MD
LPR00032,39.29370826,-76.65038375,95,1462276966000,2M/D 1373,MD
LPR00032,39.29370826,-76.65038375,95,1462276967000,VLI542,MD
LPR00032,39.29370826,-76.65038375,95,1462276974000,3CMA32,MD
LPR00032,39.29370826,-76.65038375,95,1462276974000,8CLM46,MD
LPR00032,39.29370826,-76.65038375,95,1462276980000,PBM851,MD
LPR00032,39.29370826,-76.65038375,95,1462276981000,KTR733,MD
LPR00032,39.29370826,-76.65038375,95,1462276982000,06717 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462276985000,4M/D 1373,MD
LPR00032,39.29370826,-76.65038375,95,1462276991000,A844065,MD
LPR00032,39.29370826,-76.65038375,95,1462276999000,8CNB408,MD
LPR00032,39.29370826,-76.65038375,95,1462277001000,55474 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462277002000,5AMW34,MD
LPR00032,39.29370826,-76.65038375,95,1462277002000,A508846,MD
LPR00032,39.29370826,-76.65038375,95,1462277004000,99513 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462277004000,A216594,MD
LPR00032,39.29370826,-76.65038375,95,1462277009000,4CNI611,MD
LPR00032,39.29370826,-76.65038375,95,1462277011000,53630 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462277012000,7BLU96,MD
LPR00032,39.29370826,-76.65038375,95,1462277020000,17631 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462277025000,9AMO46,MD
LPR00032,39.29370826,-76.65038375,95,1462277026000,ILV473,MD
LPR00032,39.29370826,-76.65038375,95,1462277029000,ODZ558,MD
