LPR ID,LPR Latitude,LPR Longitude,LPR Orientation,Event Date,License Plate,License State
LPR00032,39.29370826,-76.65038375,95,1462363200000,6M/D 6541,MD
LPR00032,39.29370826,-76.65038375,95,1462363201000,43099 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462363203000,A374516,MD
LPR00032,39.29370826,-76.65038375,95,1462363204000,80763 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462363205000,A686273,MD
LPR00032,39.29370826,-76.65038375,95,1462363205000,06873 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462363208000,9BLG45,MD
LPR00032,39.29370826,-76.65038375,95,1462363209000,8CNA929,MD
LPR00032,39.29370826,-76.65038375,95,1462363211000,70392 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462363211000,1CNI892,MD
LPR00032,39.29370826,-76.65038375,95,1462363213000,0W/N5039,MD
LPR00032,39.29370826,-76.65038375,95,1462363217000,68835 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462363217000,1CMH59,MD
LPR00032,39.29370826,-76.65038375,95,1462363219000,13038 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462363221000,A259643,MD
LPR00032,39.29370826,-76.65038375,95,1462363221000,61212 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462363225000,A269475,MD
LPR00032,39.29370826,-76.65038375,95,1462363228000,65065 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462363234000,8BML36,MD
LPR00032,39.29370826,-76.65038375,95,1462363237000,53101 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462363243000,ZWF663,MD
LPR00032,39.29370826,-76.65038375,95,1462363244000,97313 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462363245000,YJF187,MD
LPR00032,39.29370826,-76.65038375,95,1462363245000,4CND792,MD
LPR00032,39.29370826,-76.65038375,95,1462363246000,A998461,MD
LPR00032,39.29370826,-76.65038375,95,1462363247000,PXO984,MD
LPR00032,39.29370826,-76.65038375,95,1462363247000,5CNM916,MD
LPR00032,39.29370826,-76.65038375,95,1462363248000,95555 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462363252000,0P/R6159,MD
LPR00032,39.29370826,-76.65038375,95,1462363252000,8BMB08,MD
LPR00032,39.29370826,-76.65038375,95,1462363253000,7CNW154,MD
LPR00032,39.29370826,-76.65038375,95,1462363261000,10388 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462363266000,7CNF631,MD
LPR00032,39.29370826,-76.65038375,95,1462363268000,A188547,MD
LPR00032,39.29370826,-76.65038375,95,1462363270000,3BMJ65,MD
LPR00032,39.29370826,-76.65038375,95,1462363271000,4CMF06,MD
LPR00032,39.29370826,-76.65038375,95,1462363272000,97860 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462363273000,4ALV73,MD
LPR00032,39.29370826,-76.65038375,95,1462363274000,5CMM94,MD
LPR00032,39.29370826,-76.65038375,95,1462363276000,A082111,MD
LPR00032,39.29370826,-76.65038375,95,1462363277000,2AMF14,MD
LPR00032,39.29370826,-76.65038375,95,1462363283000,CGX945,MD
LPR00032,39.29370826,-76.65038375,95,1462363283000,A662561,MD
LPR00032,39.29370826,-76.65038375,95,1462363287000,KUY872,MD
LPR00032,39.29370826,-76.65038375,95,1462363291000,FRQ518,MD
LPR00032,39.29370826,-76.65038375,95,1462363292000,WNY608,MD
LPR00032,39.29370826,-76.65038375,95,1462363294000,44677 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462363294000,YXC579,MD
LPR00032,39.29370826,-76.65038375,95,1462363295000,EGP217,MD
LPR00032,39.29370826,-76.65038375,95,1462363298000,A738888,MD
LPR00032,39.29370826,-76.65038375,95,1462363299000,7CNW006,MD
LPR00032,39.29370826,-76.65038375,95,1462363305000,A593632,MD
LPR00032,39.29370826,-76.65038375,95,1462363306000,48424 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462363310000,6U/C4688,MD
LPR00032,39.29370826,-76.65038375,95,1462363312000,3CMT54,MD
LPR00032,39.29370826,-76.65038375,95,1462363312000,OZR332,MD
LPR00032,39.29370826,-76.65038375,95,1462363314000,EMX869,MD
LPR00032,39.29370826,-76.65038375,95,1462363316000,66570 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462363317000,A343496,MD
LPR00032,39.29370826,-76.65038375,95,1462363318000,A371990,MD
LPR00032,39.29370826,-76.65038375,95,1462363318000,5CNG881,MD
LPR00032,39.29370826,-76.65038375,95,1462363318000,13156 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462363320000,1CLD82,MD
LPR00032,39.29370826,-76.65038375,95,1462363321000,A127071,MD
LPR00032,39.29370826,-76.65038375,95,1462363321000,4D/P4549,MD
LPR00032,39.29370826,-76.65038375,95,1462363323000,69858 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462363325000,5BLU02,MD
LPR00032,39.29370826,-76.65038375,95,1462363326000,93826 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462363326000,2CNG743,MD
LPR00032,39.29370826,-76.65038375,95,1462363330000,A233911,MD
LPR00032,39.29370826,-76.65038375,95,1462363335000,52752 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462363338000,LGP178,MD
LPR00032,39.29370826,-76.65038375,95,1462363341000,8CNU355,MD
LPR00032,39.29370826,-76.65038375,95,1462363343000,34433 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462363343000,GKT496,MD
LPR00032,39.29370826,-76.65038375,95,1462363348000,A327627,MD
LPR00032,39.29370826,-76.65038375,95,1462363349000,7CNA943,MD
LPR00032,39.29370826,-76.65038375,95,1462363349000,ODZ558,MD
LPR00032,39.29370826,-76.65038375,95,1462363350000,XZQ477,MD
LPR00032,39.29370826,-76.65038375,95,1462363351000,38395 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462363352000,16577 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462363352000,2CNC402,MD
LPR00032,39.29370826,-76.65038375,95,1462363356000,A290723,MD
LPR00032,39.29370826,-76.65038375,95,1462363358000,33632 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462363358000,2CLD34,MD
LPR00032,39.29370826,-76.65038375,95,1462363359000,8BMT90,MD
LPR00032,39.29370826,-76.65038375,95,1462363366000,A120095,MD
LPR00032,39.29370826,-76.65038375,95,1462363368000,HVI425,MD
LPR00032,39.29370826,-76.65038375,95,1462363369000,99513 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462363370000,8CND549,MD
LPR00032,39.29370826,-76.65038375,95,1462363370000,A321972,MD
LPR00032,39.29370826,-76.65038375,95,1462363374000,4ALJ22,MD
LPR00032,39.29370826,-76.65038375,95,1462363377000,A527981,MD
LPR00032,39.29370826,-76.65038375,95,1462363379000,A026230,MD
LPR00032,39.29370826,-76.65038375,95,1462363380000,VRI784,MD
LPR00032,39.29370826,-76.65038375,95,1462363385000,2CNJ311,MD
LPR00032,39.29370826,-76.65038375,95,1462363386000,2F/I3309,MD
LPR00032,39.29370826,-76.65038375,95,1462363386000,8BLJ37,MD
LPR00032,39.29370826,-76.65038375,95,1462363389000,A219037,MD
LPR00032,39.29370826,-76.65038375,95,1462363391000,A877522,MD
LPR00032,39.29370826,-76.65038375,95,1462363393000,2CNS923,MD
LPR00032,39.29370826,-76.65038375,95,1462363394000,6AMD45,MD
LPR00032,39.29370826,-76.65038375,95,1462363398000,5AMD32,MD
LPR00032,39.29370826,-76.65038375,95,1462363399000,20563 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462363401000,67383 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462363401000,A045642,MD
LPR00032,39.29370826,-76.65038375,95,1462363403000,QPR031,MD
LPR00032,39.29370826,-76.65038375,95,1462363403000,9M/D 5585,MD
LPR00032,39.29370826,-76.65038375,95,1462363405000,HPA615,MD
LPR00032,39.29370826,-76.65038375,95,1462363408000,40251 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462363408000,PBQ019,MD
LPR00032,39.29370826,-76.65038375,95,1462363409000,1L/T2020,MD
LPR00032,39.29370826,-76.65038375,95,1462363412000,3CNT844,MD
LPR00032,39.29370826,-76.65038375,95,1462363413000,A937029,MD
LPR00032,39.29370826,-76.65038375,95,1462363415000,OZF979,MD
LPR00032,39.29370826,-76.65038375,95,1462363417000,DSE962,MD
LPR00032,39.29370826,-76.65038375,95,1462363418000,OYF924,MD
LPR00032,39.29370826,-76.65038375,95,1462363420000,4CNY724,MD
LPR00032,39.29370826,-76.65038375,95,1462363423000,55939 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462363423000,ELO549,MD
LPR00032,39.29370826,-76.65038375,95,1462363427000,7CNT323,MD
LPR00032,39.29370826,-76.65038375,95,1462363437000,7CLV17,MD
LPR00032,39.29370826,-76.65038375,95,1462363438000,IZV038,MD
LPR00032,39.29370826,-76.65038375,95,1462363438000,ILV473,MD
LPR00032,39.29370826,-76.65038375,95,1462363439000,90848 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462363439000,45123 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462363443000,96484 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462363447000,A755336,MD
LPR00032,39.29370826,-76.65038375,95,1462363447000,A149273,MD
LPR00032,39.29370826,-76.65038375,95,1462363449000,71978 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462363456000,FOG522,MD
LPR00032,39.29370826,-76.65038375,95,1462363456000,A694901,MD
LPR00032,39.29370826,-76.65038375,95,1462363456000,8CLM46,MD
LPR00032,39.29370826,-76.65038375,95,1462363457000,69000 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462363458000,35348 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462363463000,2CNH534,MD
LPR00032,39.29370826,-76.65038375,95,1462363466000,7ALH78,MD
LPR00032,39.29370826,-76.65038375,95,1462363467000,THY122,MD
LPR00032,39.29370826,-76.65038375,95,1462363470000,74696 C/B,MD
