LPR ID,LPR Latitude,LPR Longitude,LPR Orientation,Event Date,License Plate,License State
LPR00032,39.29370826,-76.65038375,95,1462337870000,A381313,MD
LPR00032,39.29370826,-76.65038375,95,1462338419000,YLX858,MD
LPR00032,39.29370826,-76.65038375,95,1462338653000,4O/E5940,MD
LPR00032,39.29370826,-76.65038375,95,1462338716000,DNZ873,MD
LPR00032,39.29370826,-76.65038375,95,1462338739000,23763 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462338818000,A681867,MD
LPR00032,39.29370826,-76.65038375,95,1462338881000,WRZ915,MD
LPR00032,39.29370826,-76.65038375,95,1462339562000,8BLQ64,MD
LPR00032,39.29370826,-76.65038375,95,1462340293000,TQT228,MD
LPR00032,39.29370826,-76.65038375,95,1462340684000,9BLY73,MD
LPR00032,39.29370826,-76.65038375,95,1462340792000,JSM835,MD
LPR00032,39.29370826,-76.65038375,95,1462342343000,7CML75,MD
LPR00032,39.29370826,-76.65038375,95,1462342435000,SDM972,MD
LPR00032,39.29370826,-76.65038375,95,1462342628000,NBW047,MD
LPR00032,39.29370826,-76.65038375,95,1462342703000,GDC562,MD
LPR00032,39.29370826,-76.65038375,95,1462342795000,6M/D 5002,MD
LPR00032,39.29370826,-76.65038375,95,1462342875000,69746 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462342941000,RWG408,MD
LPR00032,39.29370826,-76.65038375,95,1462343087000,1ALS09,MD
LPR00032,39.29370826,-76.65038375,95,1462343267000,CWW148,MD
LPR00032,39.29370826,-76.65038375,95,1462343428000,A087152,MD
LPR00032,39.29370826,-76.65038375,95,1462343490000,3CNQ612,MD
LPR00032,39.29370826,-76.65038375,95,1462343746000,8CNL801,MD
LPR00032,39.29370826,-76.65038375,95,1462343909000,6ALG73,MD
LPR00032,39.29370826,-76.65038375,95,1462359835000,9M/D 9123,MD
LPR00032,39.29370826,-76.65038375,95,1462359944000,6BLA49,MD
LPR00032,39.29370826,-76.65038375,95,1462360293000,A001140,MD
LPR00032,39.29370826,-76.65038375,95,1462360298000,A622783,MD
LPR00032,39.29370826,-76.65038375,95,1462360311000,16619 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462360422000,4CMC11,MD
LPR00032,39.29370826,-76.65038375,95,1462360836000,3CNC971,MD
LPR00032,39.29370826,-76.65038375,95,1462360882000,3M/D 8869,MD
LPR00032,39.29370826,-76.65038375,95,1462361054000,MRG548,MD
LPR00032,39.29370826,-76.65038375,95,1462361188000,2M/D 5446,MD
LPR00032,39.29370826,-76.65038375,95,1462361218000,94790 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462361219000,A500608,MD
LPR00032,39.29370826,-76.65038375,95,1462361322000,92437 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462361330000,A969187,MD
LPR00032,39.29370826,-76.65038375,95,1462361347000,A753061,MD
LPR00032,39.29370826,-76.65038375,95,1462361502000,56337 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462361573000,EQU435,MD
LPR00032,39.29370826,-76.65038375,95,1462361597000,A235792,MD
LPR00032,39.29370826,-76.65038375,95,1462361606000,5D/N2096,MD
LPR00032,39.29370826,-76.65038375,95,1462361612000,7P/B3217,MD
LPR00032,39.29370826,-76.65038375,95,1462361673000,2ALA87,MD
LPR00032,39.29370826,-76.65038375,95,1462361761000,LUB244,MD
LPR00032,39.29370826,-76.65038375,95,1462361783000,TYY832,MD
LPR00032,39.29370826,-76.65038375,95,1462361805000,33982 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462361814000,5S/Z7259,MD
LPR00032,39.29370826,-76.65038375,95,1462361845000,74280 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462361855000,6CMU38,MD
LPR00032,39.29370826,-76.65038375,95,1462361874000,3ALL99,MD
LPR00032,39.29370826,-76.65038375,95,1462361879000,BGN382,MD
LPR00032,39.29370826,-76.65038375,95,1462361919000,CKM679,MD
LPR00032,39.29370826,-76.65038375,95,1462361924000,PQF477,MD
LPR00032,39.29370826,-76.65038375,95,1462361925000,BJB561,MD
LPR00032,39.29370826,-76.65038375,95,1462361942000,A983784,MD
LPR00032,39.29370826,-76.65038375,95,1462361952000,22836 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462361955000,0M/Q5125,MD
LPR00032,39.29370826,-76.65038375,95,1462361966000,6CNY405,MD
LPR00032,39.29370826,-76.65038375,95,1462361977000,60721 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462361982000,TKV208,MD
LPR00032,39.29370826,-76.65038375,95,1462362001000,HHY611,MD
LPR00032,39.29370826,-76.65038375,95,1462362012000,A924860,MD
LPR00032,39.29370826,-76.65038375,95,1462362066000,XJY767,MD
LPR00032,39.29370826,-76.65038375,95,1462362095000,43135 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462362095000,ENV066,MD
LPR00032,39.29370826,-76.65038375,95,1462362097000,9CNV714,MD
LPR00032,39.29370826,-76.65038375,95,1462362097000,4CNK562,MD
LPR00032,39.29370826,-76.65038375,95,1462362102000,08859 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462362113000,YYY942,MD
LPR00032,39.29370826,-76.65038375,95,1462362114000,6H/S5705,MD
LPR00032,39.29370826,-76.65038375,95,1462362118000,A117160,MD
LPR00032,39.29370826,-76.65038375,95,1462362125000,55474 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462362127000,32208 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462362128000,34078 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462362131000,BET048,MD
LPR00032,39.29370826,-76.65038375,95,1462362135000,6BMK49,MD
LPR00032,39.29370826,-76.65038375,95,1462362140000,GHQ807,MD
LPR00032,39.29370826,-76.65038375,95,1462362160000,8CLW77,MD
LPR00032,39.29370826,-76.65038375,95,1462362176000,24582 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462362182000,WGW064,MD
LPR00032,39.29370826,-76.65038375,95,1462362185000,A593847,MD
LPR00032,39.29370826,-76.65038375,95,1462362186000,64596 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462362189000,76300 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462362199000,1CMS00,MD
LPR00032,39.29370826,-76.65038375,95,1462362206000,2U/Q7410,MD
LPR00032,39.29370826,-76.65038375,95,1462362221000,3AMT37,MD
LPR00032,39.29370826,-76.65038375,95,1462362226000,A465218,MD
LPR00032,39.29370826,-76.65038375,95,1462362233000,A903980,MD
LPR00032,39.29370826,-76.65038375,95,1462362233000,PUI859,MD
LPR00032,39.29370826,-76.65038375,95,1462362234000,SCO823,MD
LPR00032,39.29370826,-76.65038375,95,1462362246000,UVU293,MD
LPR00032,39.29370826,-76.65038375,95,1462362251000,A540753,MD
LPR00032,39.29370826,-76.65038375,95,1462362252000,WJV294,MD
LPR00032,39.29370826,-76.65038375,95,1462362253000,40352 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462362258000,7Z/Z4856,MD
LPR00032,39.29370826,-76.65038375,95,1462362258000,A508846,MD
LPR00032,39.29370826,-76.65038375,95,1462362271000,2CNR065,MD
LPR00032,39.29370826,-76.65038375,95,1462362274000,4CNJ091,MD
LPR00032,39.29370826,-76.65038375,95,1462362275000,AQS045,MD
LPR00032,39.29370826,-76.65038375,95,1462362285000,GMB024,MD
LPR00032,39.29370826,-76.65038375,95,1462362293000,6CNY362,MD
LPR00032,39.29370826,-76.65038375,95,1462362293000,3CLY01,MD
LPR00032,39.29370826,-76.65038375,95,1462362293000,2CNJ099,MD
LPR00032,39.29370826,-76.65038375,95,1462362296000,5CNN161,MD
