Date/Time,Latitude,Longitude,License Plate,License State
1462565692000,39.28705273551357,-76.67236858121029,3CNJ517,MD
1462566162000,39.284146991264116,-76.67808826626198,OXY559,MD
1462566181000,39.283997297546094,-76.67760936433362,OXY559,MD
1462567115000,39.287101948267754,-76.6723707473388,93329 C/B,MD
1462567709000,39.28377468124433,-76.67869037764731,7BMP00,MD
1462567793000,39.28705273551357,-76.67236858121029,60787 B/Y,MD
1462567982000,39.2837776849734,-76.67870789828301,8A/S6397,MD
1462568492000,39.294120963487316,-76.67116275334185,6G/U2541,MD
1462568589000,39.29422061049659,-76.67120444297726,45609 C/A,MD
1462570260000,39.294119668946365,-76.67118279454523,2M/D 9595,MD
1462570594000,39.28713669478523,-76.67237227672733,6CNK671,MD
1462570910000,39.29411731276676,-76.67121927131697,ZLL918,MD
1462570968000,39.286892429579794,-76.67281892339369,86201 C/C,MD
1462571461000,39.29412123809492,-76.67115850205366,9M/D 9693,MD
1462571636000,39.28713669478523,-76.67237227672733,7CNG166,MD
1462571709000,39.29412123809492,-76.67115850205366,A010957,MD
1462571796000,39.29412123809492,-76.67115850205366,IVB622,MD
1462571886000,39.29412123809492,-76.67115850205366,A330326,MD
1462572054000,39.29412123809492,-76.67115850205366,06118 C/A,MD
1462572435000,39.29412123809492,-76.67115850205366,3ALR26,MD
1462572529000,39.28704385106015,-76.67236819015582,GAQ776,MD
1462572583000,39.29412123809492,-76.67115850205366,9ALY06,MD
1462572607000,39.29412123809492,-76.67115850205366,3CNQ023,MD
1462572698000,39.29412123809492,-76.67115850205366,5CNC033,MD
1462572905000,39.28711935396876,-76.67237151346103,LRA522,MD
1462572977000,39.29412123809492,-76.67115850205366,JUW651,MD
1462573078000,39.2837896986853,-76.67877797380069,74105 C/A,MD
1462573089000,39.29412123809492,-76.67115850205366,A426430,MD
1462573130000,39.29412123809492,-76.67115850205366,A146512,MD
1462573248000,39.28379204894731,-76.67879168278832,A541413,MD
1462573488000,39.29412123809492,-76.67115850205366,98251 C/C,MD
1462573549000,39.287078941465964,-76.6723697346808,02261 C/C,MD
1462573595000,39.28711935396876,-76.67237151346103,HVB801,MD
1462574002000,39.28703351292895,-76.67236773511685,93961 C/C,MD
1462574049000,39.28704385106015,-76.67236819015582,37076 B/Y,MD
1462574090000,39.287078941465964,-76.6723697346808,95831 C/B,MD
1462574288000,39.29412123809492,-76.67115850205366,1AMV50,MD
1462574523000,39.2837896986853,-76.67877797380069,A766945,MD
1462574669000,39.29412123809492,-76.67115850205366,A254359,MD
1462574689000,39.28510135790888,-76.67616019805062,A577298,MD
1462574697000,39.285666131027675,-76.67519351233699,08194 B/Y,MD
1462590828000,39.2841304486669,-76.67810659853158,3Y/G4083,MD
1462590847000,39.284013987858145,-76.67759116644596,3Y/G4083,MD
1462564875000,39.294220112798,-76.6712525987607,2BMJ58,MD
1462565324000,39.287101948267754,-76.6723707473388,VFE414,MD
1462567344000,39.28522703156362,-76.67602673713722,29485 C/B,MD
1462567662000,39.29422064916454,-76.67120070158524,A031063,MD
1462568560000,39.29422058007828,-76.6712073861589,1AMM73,MD
1462571384000,39.29412283097653,-76.67113462082237,5CNP036,MD
1462571700000,39.29412123809492,-76.67115850205366,63962 C/B,MD
1462572120000,39.2837896986853,-76.67877797380069,7M/D 8524,MD
1462572567000,39.29412123809492,-76.67115850205366,A022193,MD
1462572764000,39.29412123809492,-76.67115850205366,8BMT23,MD
1462572930000,39.2837896986853,-76.67877797380069,A365222,MD
1462572989000,39.29412123809492,-76.67115850205366,7M/D 4303,MD
1462573211000,39.28711935396876,-76.67237151346103,A611511,MD
1462573217000,39.2837896986853,-76.67877797380069,4CNE232,MD
1462573221000,39.28711935396876,-76.67237151346103,5ALE53,MD
1462573333000,39.29412123809492,-76.67115850205366,26257 C/B,MD
1462573372000,39.2837896986853,-76.67877797380069,7CNA032,MD
1462573471000,39.287078941465964,-76.6723697346808,54275 C/B,MD
1462573517000,39.28703351292895,-76.67236773511685,QGP242,MD
1462573627000,39.29412123809492,-76.67115850205366,99272 B/Y,MD
1462573650000,39.29412123809492,-76.67115850205366,A619448,MD
1462573771000,39.29412123809492,-76.67115850205366,63907 C/A,MD
1462574121000,39.287097374040044,-76.67237054600146,7M/D 9847,MD
1462574286000,39.29412123809492,-76.67115850205366,5CNX609,MD
1462574385000,39.2837896986853,-76.67877797380069,2AMP65,MD
1462577931000,39.28714085433468,-76.67237245981237,75722 C/C,MD
1462580447000,39.28567082949009,-76.67518824008143,AES203,MD
1462583054000,39.28416029319153,-76.6780735252563,3BMK27,MD
