LPR ID,LPR Latitude,LPR Longitude,LPR Orientation,Event Date,License Plate,License State
LPR00032,39.29370826,-76.65038375,95,1462565369000,3BLW34,MD
LPR00032,39.29370826,-76.65038375,95,1462566190000,12995 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462566803000,6CNX679,MD
LPR00032,39.29370826,-76.65038375,95,1462568340000,BCG193,MD
LPR00032,39.29370826,-76.65038375,95,1462568424000,A481009,MD
LPR00032,39.29370826,-76.65038375,95,1462568670000,A017636,MD
LPR00032,39.29370826,-76.65038375,95,1462568856000,A592340,MD
LPR00032,39.29370826,-76.65038375,95,1462569141000,A375589,MD
LPR00032,39.29370826,-76.65038375,95,1462569176000,A801169,MD
LPR00032,39.29370826,-76.65038375,95,1462569291000,A451112,MD
LPR00032,39.29370826,-76.65038375,95,1462569316000,A302885,MD
LPR00032,39.29370826,-76.65038375,95,1462569599000,6R/B9332,MD
LPR00032,39.29370826,-76.65038375,95,1462569680000,5ALA50,MD
LPR00032,39.29370826,-76.65038375,95,1462569736000,4CNL376,MD
LPR00032,39.29370826,-76.65038375,95,1462569771000,6S/A7988,MD
LPR00032,39.29370826,-76.65038375,95,1462570063000,12013 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462570237000,URM314,MD
LPR00032,39.29370826,-76.65038375,95,1462570275000,7AMJ71,MD
LPR00032,39.29370826,-76.65038375,95,1462570294000,A604646,MD
LPR00032,39.29370826,-76.65038375,95,1462570348000,A387825,MD
LPR00032,39.29370826,-76.65038375,95,1462570585000,1BMA23,MD
LPR00032,39.29370826,-76.65038375,95,1462571025000,DYG747,MD
LPR00032,39.29370826,-76.65038375,95,1462571354000,IWX811,MD
LPR00032,39.29370826,-76.65038375,95,1462572244000,A416795,MD
LPR00032,39.29370826,-76.65038375,95,1462572942000,3CNP755,MD
LPR00032,39.29370826,-76.65038375,95,1462573032000,A926140,MD
LPR00032,39.29370826,-76.65038375,95,1462573165000,7M/D 9726,MD
LPR00032,39.29370826,-76.65038375,95,1462573318000,1L/D9486,MD
LPR00032,39.29370826,-76.65038375,95,1462573353000,7M/D 8078,MD
LPR00032,39.29370826,-76.65038375,95,1462573444000,97755 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462573486000,4M/D 0976,MD
LPR00032,39.29370826,-76.65038375,95,1462573505000,7CNL022,MD
LPR00032,39.29370826,-76.65038375,95,1462573546000,1CNV278,MD
LPR00032,39.29370826,-76.65038375,95,1462573751000,A595779,MD
LPR00032,39.29370826,-76.65038375,95,1462573802000,1CNC834,MD
LPR00032,39.29370826,-76.65038375,95,1462573889000,08851 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462573998000,YTU823,MD
LPR00032,39.29370826,-76.65038375,95,1462574067000,A146329,MD
LPR00032,39.29370826,-76.65038375,95,1462574072000,A039346,MD
LPR00032,39.29370826,-76.65038375,95,1462574294000,17364 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462574332000,A894070,MD
LPR00032,39.29370826,-76.65038375,95,1462574390000,8BMY57,MD
LPR00032,39.29370826,-76.65038375,95,1462574431000,MUZ529,MD
LPR00032,39.29370826,-76.65038375,95,1462574566000,42832 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462574566000,A947872,MD
LPR00032,39.29370826,-76.65038375,95,1462574746000,7L/R9908,MD
LPR00032,39.29370826,-76.65038375,95,1462574769000,HRS894,MD
LPR00032,39.29370826,-76.65038375,95,1462574841000,1BMK43,MD
LPR00032,39.29370826,-76.65038375,95,1462575576000,2H/T9921,MD
LPR00032,39.29370826,-76.65038375,95,1462575802000,3ALF26,MD
LPR00032,39.29370826,-76.65038375,95,1462575836000,NBN601,MD
LPR00032,39.29370826,-76.65038375,95,1462575858000,1CMH27,MD
LPR00032,39.29370826,-76.65038375,95,1462576494000,QCY563,MD
LPR00032,39.29370826,-76.65038375,95,1462576534000,A271789,MD
LPR00032,39.29370826,-76.65038375,95,1462576551000,7AMD55,MD
LPR00032,39.29370826,-76.65038375,95,1462576935000,A249475,MD
LPR00032,39.29370826,-76.65038375,95,1462577449000,AIE121,MD
LPR00032,39.29370826,-76.65038375,95,1462577558000,57796 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462577613000,3CNN671,MD
LPR00032,39.29370826,-76.65038375,95,1462577648000,14627 C/A,MD
