LPR ID,LPR Latitude,LPR Longitude,LPR Orientation,Event Date,License Plate,License State
LPR00032,39.29370826,-76.65038375,95,1462421092000,8M/D 4556,MD
LPR00032,39.29370826,-76.65038375,95,1462425326000,WRZ915,MD
LPR00032,39.29370826,-76.65038375,95,1462425357000,YLX858,MD
LPR00032,39.29370826,-76.65038375,95,1462425422000,8BLQ64,MD
LPR00032,39.29370826,-76.65038375,95,1462425488000,9BLY73,MD
LPR00032,39.29370826,-76.65038375,95,1462425526000,A381313,MD
LPR00032,39.29370826,-76.65038375,95,1462425714000,23763 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462425861000,4O/E5940,MD
LPR00032,39.29370826,-76.65038375,95,1462426150000,DNZ873,MD
LPR00032,39.29370826,-76.65038375,95,1462426482000,TQT228,MD
LPR00032,39.29370826,-76.65038375,95,1462426774000,A681867,MD
LPR00032,39.29370826,-76.65038375,95,1462427178000,JSM835,MD
LPR00032,39.29370826,-76.65038375,95,1462427914000,3CNQ612,MD
LPR00032,39.29370826,-76.65038375,95,1462428229000,1ALS09,MD
LPR00032,39.29370826,-76.65038375,95,1462428626000,69746 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462428936000,6ALG73,MD
LPR00032,39.29370826,-76.65038375,95,1462428939000,GDC562,MD
LPR00032,39.29370826,-76.65038375,95,1462428973000,RWG408,MD
LPR00032,39.29370826,-76.65038375,95,1462429272000,7CML75,MD
LPR00032,39.29370826,-76.65038375,95,1462429381000,SDM972,MD
LPR00032,39.29370826,-76.65038375,95,1462429502000,NBW047,MD
LPR00032,39.29370826,-76.65038375,95,1462429628000,CWW148,MD
LPR00032,39.29370826,-76.65038375,95,1462430117000,A087152,MD
LPR00032,39.29370826,-76.65038375,95,1462430348000,8CNL801,MD
LPR00032,39.29370826,-76.65038375,95,1462430505000,6M/D 5002,MD
LPR00032,39.29370826,-76.65038375,95,1462445511000,5AMQ21,MD
LPR00032,39.29370826,-76.65038375,95,1462445762000,A753061,MD
LPR00032,39.29370826,-76.65038375,95,1462446219000,A327627,MD
LPR00032,39.29370826,-76.65038375,95,1462446393000,7BLO32,MD
LPR00032,39.29370826,-76.65038375,95,1462446585000,70076 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462446789000,6CNY405,MD
LPR00032,39.29370826,-76.65038375,95,1462446919000,3CMZ30,MD
LPR00032,39.29370826,-76.65038375,95,1462446921000,9CNN575,MD
LPR00032,39.29370826,-76.65038375,95,1462446954000,5CMS48,MD
LPR00032,39.29370826,-76.65038375,95,1462447098000,OZF979,MD
LPR00032,39.29370826,-76.65038375,95,1462447232000,A067474,MD
LPR00032,39.29370826,-76.65038375,95,1462447266000,43232 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462447276000,2F/I3309,MD
LPR00032,39.29370826,-76.65038375,95,1462447529000,A983784,MD
LPR00032,39.29370826,-76.65038375,95,1462447572000,RSA705,MD
LPR00032,39.29370826,-76.65038375,95,1462447598000,6CNG075,MD
LPR00032,39.29370826,-76.65038375,95,1462447616000,63945 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462447703000,74696 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462447704000,A415590,MD
LPR00032,39.29370826,-76.65038375,95,1462447706000,3CMA32,MD
LPR00032,39.29370826,-76.65038375,95,1462447746000,BET048,MD
LPR00032,39.29370826,-76.65038375,95,1462447786000,80763 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462447797000,A581509,MD
LPR00032,39.29370826,-76.65038375,95,1462447821000,7BLH17,MD
LPR00032,39.29370826,-76.65038375,95,1462447866000,KAZ288,MD
LPR00032,39.29370826,-76.65038375,95,1462447887000,45772 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462447896000,PIP641,MD
LPR00032,39.29370826,-76.65038375,95,1462447899000,A816169,MD
LPR00032,39.29370826,-76.65038375,95,1462447959000,AOK335,MD
LPR00032,39.29370826,-76.65038375,95,1462447987000,GHQ807,MD
LPR00032,39.29370826,-76.65038375,95,1462448048000,1CNW714,MD
LPR00032,39.29370826,-76.65038375,95,1462448068000,6BLC69,MD
LPR00032,39.29370826,-76.65038375,95,1462448096000,A777973,MD
LPR00032,39.29370826,-76.65038375,95,1462448098000,4AMB19,MD
LPR00032,39.29370826,-76.65038375,95,1462448115000,ZOJ883,MD
LPR00032,39.29370826,-76.65038375,95,1462448122000,DVP493,MD
LPR00032,39.29370826,-76.65038375,95,1462448170000,8CLM46,MD
LPR00032,39.29370826,-76.65038375,95,1462448172000,65065 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462448221000,A509314,MD
LPR00032,39.29370826,-76.65038375,95,1462448235000,HFM206,MD
LPR00032,39.29370826,-76.65038375,95,1462448249000,9BLE76,MD
LPR00032,39.29370826,-76.65038375,95,1462448318000,1CMH59,MD
LPR00032,39.29370826,-76.65038375,95,1462448327000,26226 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462448333000,FRQ518,MD
LPR00032,39.29370826,-76.65038375,95,1462448339000,5CNG881,MD
LPR00032,39.29370826,-76.65038375,95,1462448341000,A266698,MD
LPR00032,39.29370826,-76.65038375,95,1462448344000,3CMJ51,MD
LPR00032,39.29370826,-76.65038375,95,1462448344000,93826 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462448399000,PUI859,MD
LPR00032,39.29370826,-76.65038375,95,1462448412000,VPB471,MD
LPR00032,39.29370826,-76.65038375,95,1462448480000,CKM679,MD
LPR00032,39.29370826,-76.65038375,95,1462448487000,A728680,MD
LPR00032,39.29370826,-76.65038375,95,1462448497000,9N/U5708,MD
LPR00032,39.29370826,-76.65038375,95,1462448511000,TYY832,MD
LPR00032,39.29370826,-76.65038375,95,1462448515000,5S/Z7259,MD
LPR00032,39.29370826,-76.65038375,95,1462448519000,DPH832,MD
LPR00032,39.29370826,-76.65038375,95,1462448527000,2AMB39,MD
LPR00032,39.29370826,-76.65038375,95,1462448529000,CMH208,MD
LPR00032,39.29370826,-76.65038375,95,1462448530000,90848 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462448572000,07643 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462448574000,76300 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462448605000,8CNH002,MD
LPR00032,39.29370826,-76.65038375,95,1462448606000,77588 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462448607000,A791388,MD
LPR00032,39.29370826,-76.65038375,95,1462448609000,96484 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462448609000,8CNB408,MD
LPR00032,39.29370826,-76.65038375,95,1462448619000,53101 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462448629000,ELO549,MD
LPR00032,39.29370826,-76.65038375,95,1462448633000,A035470,MD
LPR00032,39.29370826,-76.65038375,95,1462448641000,OBR783,MD
LPR00032,39.29370826,-76.65038375,95,1462448661000,A465218,MD
LPR00032,39.29370826,-76.65038375,95,1462448662000,ZHJ824,MD
LPR00032,39.29370826,-76.65038375,95,1462448676000,A178812,MD
LPR00032,39.29370826,-76.65038375,95,1462448687000,A877522,MD
LPR00032,39.29370826,-76.65038375,95,1462448696000,6C/G8785,MD
LPR00032,39.29370826,-76.65038375,95,1462448711000,55474 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462448712000,A374516,MD
LPR00032,39.29370826,-76.65038375,95,1462448721000,6W/A3392,MD
LPR00032,39.29370826,-76.65038375,95,1462448728000,IZV038,MD
LPR00032,39.29370826,-76.65038375,95,1462448756000,A341317,MD
LPR00032,39.29370826,-76.65038375,95,1462448766000,A526118,MD
LPR00032,39.29370826,-76.65038375,95,1462448789000,WNY608,MD
LPR00032,39.29370826,-76.65038375,95,1462448794000,7BLU96,MD
LPR00032,39.29370826,-76.65038375,95,1462448795000,THY122,MD
LPR00032,39.29370826,-76.65038375,95,1462448799000,0M/D 4840,MD
LPR00032,39.29370826,-76.65038375,95,1462448801000,64596 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462448815000,XED961,MD
LPR00032,39.29370826,-76.65038375,95,1462448816000,A755336,MD
LPR00032,39.29370826,-76.65038375,95,1462448817000,33982 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462448819000,84993 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462448824000,5CNG699,MD
LPR00032,39.29370826,-76.65038375,95,1462448826000,A072897,MD
LPR00032,39.29370826,-76.65038375,95,1462448828000,YLM747,MD
LPR00032,39.29370826,-76.65038375,95,1462448841000,A117160,MD
LPR00032,39.29370826,-76.65038375,95,1462448846000,4M/D 7861,MD
LPR00032,39.29370826,-76.65038375,95,1462448863000,60721 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462448864000,71978 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462448865000,OFW753,MD
LPR00032,39.29370826,-76.65038375,95,1462448866000,A633167,MD
LPR00032,39.29370826,-76.65038375,95,1462448884000,69858 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462448885000,MVB429,MD
LPR00032,39.29370826,-76.65038375,95,1462448886000,81814 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462448889000,YXC579,MD
LPR00032,39.29370826,-76.65038375,95,1462448938000,3CNC971,MD
LPR00032,39.29370826,-76.65038375,95,1462448943000,8BMB08,MD
LPR00032,39.29370826,-76.65038375,95,1462448945000,9R/Q6212,MD
LPR00032,39.29370826,-76.65038375,95,1462448946000,7M/D 9256,MD
LPR00032,39.29370826,-76.65038375,95,1462448962000,A161393,MD
LPR00032,39.29370826,-76.65038375,95,1462448962000,4AMQ06,MD
LPR00032,39.29370826,-76.65038375,95,1462448963000,A407832,MD
LPR00032,39.29370826,-76.65038375,95,1462448968000,SQQ416,MD
LPR00032,39.29370826,-76.65038375,95,1462448969000,59584 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462448979000,34078 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462448981000,2CNJ311,MD
LPR00032,39.29370826,-76.65038375,95,1462448986000,A548050,MD
LPR00032,39.29370826,-76.65038375,95,1462448993000,XQT023,MD
LPR00032,39.29370826,-76.65038375,95,1462448999000,QDV043,MD
LPR00032,39.29370826,-76.65038375,95,1462449004000,KTR733,MD
LPR00032,39.29370826,-76.65038375,95,1462449008000,7Z/J0462,MD
LPR00032,39.29370826,-76.65038375,95,1462449012000,71154 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462449014000,3CNT302,MD
LPR00032,39.29370826,-76.65038375,95,1462449015000,68942 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462449025000,7ALO72,MD
LPR00032,39.29370826,-76.65038375,95,1462449028000,UTU074,MD
LPR00032,39.29370826,-76.65038375,95,1462449031000,6ALG98,MD
LPR00032,39.29370826,-76.65038375,95,1462449038000,XTA727,MD
LPR00032,39.29370826,-76.65038375,95,1462449038000,A908555,MD
LPR00032,39.29370826,-76.65038375,95,1462449044000,1M/D 9941,MD
LPR00032,39.29370826,-76.65038375,95,1462449053000,JYA277,MD
LPR00032,39.29370826,-76.65038375,95,1462449058000,20553 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462449058000,EYD974,MD
LPR00032,39.29370826,-76.65038375,95,1462449074000,2CNW338,MD
LPR00032,39.29370826,-76.65038375,95,1462449080000,6CMJ62,MD
