LPR ID,LPR Latitude,LPR Longitude,LPR Orientation,Event Date,License Plate,License State
LPR00032,39.29370826,-76.65038375,95,1462478864000,QBA118,MD
LPR00032,39.29370826,-76.65038375,95,1462479098000,A861441,MD
LPR00032,39.29370826,-76.65038375,95,1462479108000,A751531,MD
LPR00032,39.29370826,-76.65038375,95,1462479133000,HRC474,MD
LPR00032,39.29370826,-76.65038375,95,1462479146000,4AMU93,MD
LPR00032,39.29370826,-76.65038375,95,1462479157000,4M/D 3052,MD
LPR00032,39.29370826,-76.65038375,95,1462479180000,AXF066,MD
LPR00032,39.29370826,-76.65038375,95,1462479184000,A922105,MD
LPR00032,39.29370826,-76.65038375,95,1462479199000,2BLJ80,MD
LPR00032,39.29370826,-76.65038375,95,1462479372000,4A/T7051,MD
LPR00032,39.29370826,-76.65038375,95,1462479386000,3CMB50,MD
LPR00032,39.29370826,-76.65038375,95,1462479390000,6BLH66,MD
LPR00032,39.29370826,-76.65038375,95,1462479405000,5CME88,MD
LPR00032,39.29370826,-76.65038375,95,1462479445000,06114 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462479639000,TML921,MD
LPR00032,39.29370826,-76.65038375,95,1462479640000,4M/D 5879,MD
LPR00032,39.29370826,-76.65038375,95,1462479669000,WRR603,MD
LPR00032,39.29370826,-76.65038375,95,1462479687000,A808478,MD
LPR00032,39.29370826,-76.65038375,95,1462479734000,BRD414,MD
LPR00032,39.29370826,-76.65038375,95,1462479763000,QXS251,MD
LPR00032,39.29370826,-76.65038375,95,1462479793000,3CNR115,MD
LPR00032,39.29370826,-76.65038375,95,1462479851000,21397 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462479936000,HSI004,MD
LPR00032,39.29370826,-76.65038375,95,1462479960000,8CNM213,MD
LPR00032,39.29370826,-76.65038375,95,1462479992000,8K/L2667,MD
LPR00032,39.29370826,-76.65038375,95,1462480099000,A536121,MD
LPR00032,39.29370826,-76.65038375,95,1462480115000,91611 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462480162000,2BLI83,MD
LPR00032,39.29370826,-76.65038375,95,1462480272000,0O/F1437,MD
LPR00032,39.29370826,-76.65038375,95,1462480289000,3BLB97,MD
LPR00032,39.29370826,-76.65038375,95,1462480316000,A256329,MD
LPR00032,39.29370826,-76.65038375,95,1462480580000,80777 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462480889000,A628250,MD
LPR00032,39.29370826,-76.65038375,95,1462481024000,2M/F1599,MD
LPR00032,39.29370826,-76.65038375,95,1462481044000,68492 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462481257000,IDZ399,MD
LPR00032,39.29370826,-76.65038375,95,1462481357000,A017636,MD
LPR00032,39.29370826,-76.65038375,95,1462481359000,4CNY747,MD
LPR00032,39.29370826,-76.65038375,95,1462481389000,SOO312,MD
LPR00032,39.29370826,-76.65038375,95,1462481396000,4BLJ72,MD
LPR00032,39.29370826,-76.65038375,95,1462481439000,8CNL957,MD
LPR00032,39.29370826,-76.65038375,95,1462481445000,27784 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462481454000,96142 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462481465000,KTS788,MD
LPR00032,39.29370826,-76.65038375,95,1462481484000,3C/J1395,MD
LPR00032,39.29370826,-76.65038375,95,1462481494000,8CMC56,MD
LPR00032,39.29370826,-76.65038375,95,1462481511000,2ALP12,MD
LPR00032,39.29370826,-76.65038375,95,1462481521000,JDP231,MD
LPR00032,39.29370826,-76.65038375,95,1462481531000,6BMH72,MD
LPR00032,39.29370826,-76.65038375,95,1462481543000,46897 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462481549000,IZJ823,MD
LPR00032,39.29370826,-76.65038375,95,1462481550000,0V/N6422,MD
LPR00032,39.29370826,-76.65038375,95,1462481552000,02283 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462481553000,TJO963,MD
LPR00032,39.29370826,-76.65038375,95,1462481555000,48998 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462481560000,A921317,MD
LPR00032,39.29370826,-76.65038375,95,1462481573000,NQJ386,MD
LPR00032,39.29370826,-76.65038375,95,1462481576000,6CMH97,MD
LPR00032,39.29370826,-76.65038375,95,1462481578000,GXC311,MD
LPR00032,39.29370826,-76.65038375,95,1462481579000,9ALM77,MD
LPR00032,39.29370826,-76.65038375,95,1462481586000,7CNZ946,MD
LPR00032,39.29370826,-76.65038375,95,1462481605000,KJN469,MD
LPR00032,39.29370826,-76.65038375,95,1462481609000,A787529,MD
LPR00032,39.29370826,-76.65038375,95,1462481609000,XGH449,MD
LPR00032,39.29370826,-76.65038375,95,1462481611000,A776665,MD
LPR00032,39.29370826,-76.65038375,95,1462481614000,10864 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462481632000,A554807,MD
LPR00032,39.29370826,-76.65038375,95,1462481637000,16224 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462481637000,A528714,MD
LPR00032,39.29370826,-76.65038375,95,1462481637000,83112 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462481644000,2M/D 1980,MD
LPR00032,39.29370826,-76.65038375,95,1462481683000,2BMT42,MD
LPR00032,39.29370826,-76.65038375,95,1462481701000,58320 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462481707000,61119 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462481723000,8AMT37,MD
LPR00032,39.29370826,-76.65038375,95,1462481728000,A867174,MD
LPR00032,39.29370826,-76.65038375,95,1462481745000,6M/D 5456,MD
LPR00032,39.29370826,-76.65038375,95,1462481745000,A683348,MD
LPR00032,39.29370826,-76.65038375,95,1462481796000,09380 C/B,MD
LPR00032,39.29370826,-76.65038375,95,1462481803000,6ALJ85,MD
LPR00032,39.29370826,-76.65038375,95,1462481804000,39476 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462481811000,9CLY11,MD
LPR00032,39.29370826,-76.65038375,95,1462481815000,81632 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462481822000,1BLS19,MD
LPR00032,39.29370826,-76.65038375,95,1462481843000,7CLD89,MD
LPR00032,39.29370826,-76.65038375,95,1462481855000,DVY343,MD
LPR00032,39.29370826,-76.65038375,95,1462481858000,5CNX872,MD
LPR00032,39.29370826,-76.65038375,95,1462481881000,A494915,MD
LPR00032,39.29370826,-76.65038375,95,1462481883000,DFJ507,MD
LPR00032,39.29370826,-76.65038375,95,1462481899000,DRN881,MD
LPR00032,39.29370826,-76.65038375,95,1462481905000,7M/D 3328,MD
LPR00032,39.29370826,-76.65038375,95,1462481906000,2CNY279,MD
LPR00032,39.29370826,-76.65038375,95,1462481915000,A124425,MD
LPR00032,39.29370826,-76.65038375,95,1462481952000,A141420,MD
LPR00032,39.29370826,-76.65038375,95,1462481952000,9N/H9392,MD
LPR00032,39.29370826,-76.65038375,95,1462481965000,08483 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462481971000,07877 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462481976000,QUC657,MD
LPR00032,39.29370826,-76.65038375,95,1462481981000,1CLN33,MD
LPR00032,39.29370826,-76.65038375,95,1462481981000,3J/X9438,MD
LPR00032,39.29370826,-76.65038375,95,1462481985000,93891 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462481992000,3AMV43,MD
LPR00032,39.29370826,-76.65038375,95,1462482003000,XCI586,MD
LPR00032,39.29370826,-76.65038375,95,1462482010000,A730455,MD
LPR00032,39.29370826,-76.65038375,95,1462482011000,5BMY91,MD
LPR00032,39.29370826,-76.65038375,95,1462482011000,7CNF527,MD
LPR00032,39.29370826,-76.65038375,95,1462482013000,23257 B/Y,MD
LPR00032,39.29370826,-76.65038375,95,1462482015000,7CNC637,MD
LPR00032,39.29370826,-76.65038375,95,1462482021000,34141 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462482022000,5BLD96,MD
LPR00032,39.29370826,-76.65038375,95,1462482039000,NPE025,MD
LPR00032,39.29370826,-76.65038375,95,1462482041000,2CLO09,MD
LPR00032,39.29370826,-76.65038375,95,1462482082000,A177671,MD
LPR00032,39.29370826,-76.65038375,95,1462482089000,6M/D 8169,MD
LPR00032,39.29370826,-76.65038375,95,1462482089000,A843689,MD
LPR00032,39.29370826,-76.65038375,95,1462482091000,KCG804,MD
LPR00032,39.29370826,-76.65038375,95,1462482091000,BGF002,MD
LPR00032,39.29370826,-76.65038375,95,1462482091000,A986974,MD
LPR00032,39.29370826,-76.65038375,95,1462482115000,3BLB80,MD
LPR00032,39.29370826,-76.65038375,95,1462482115000,65677 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462482119000,A417378,MD
LPR00032,39.29370826,-76.65038375,95,1462482122000,FSU574,MD
LPR00032,39.29370826,-76.65038375,95,1462482132000,ELR907,MD
LPR00032,39.29370826,-76.65038375,95,1462482132000,RPI984,MD
LPR00032,39.29370826,-76.65038375,95,1462482142000,6CNE527,MD
LPR00032,39.29370826,-76.65038375,95,1462482151000,GOC858,MD
LPR00032,39.29370826,-76.65038375,95,1462482152000,A563422,MD
LPR00032,39.29370826,-76.65038375,95,1462482158000,A936527,MD
LPR00032,39.29370826,-76.65038375,95,1462482160000,7B/X1289,MD
LPR00032,39.29370826,-76.65038375,95,1462482160000,7CML36,MD
LPR00032,39.29370826,-76.65038375,95,1462482161000,GUZ977,MD
LPR00032,39.29370826,-76.65038375,95,1462482164000,1CNG973,MD
LPR00032,39.29370826,-76.65038375,95,1462482165000,6ALZ13,MD
LPR00032,39.29370826,-76.65038375,95,1462482166000,1M/D 3324,MD
LPR00032,39.29370826,-76.65038375,95,1462482167000,A099711,MD
LPR00032,39.29370826,-76.65038375,95,1462482169000,3M/D 6027,MD
LPR00032,39.29370826,-76.65038375,95,1462482171000,8BLE55,MD
LPR00032,39.29370826,-76.65038375,95,1462482173000,FED718,MD
LPR00032,39.29370826,-76.65038375,95,1462482185000,A795871,MD
LPR00032,39.29370826,-76.65038375,95,1462482201000,6CNQ016,MD
LPR00032,39.29370826,-76.65038375,95,1462482205000,JRS039,MD
LPR00032,39.29370826,-76.65038375,95,1462482219000,A000944,MD
LPR00032,39.29370826,-76.65038375,95,1462482222000,58487 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462482234000,A250081,MD
LPR00032,39.29370826,-76.65038375,95,1462482235000,8CNC487,MD
LPR00032,39.29370826,-76.65038375,95,1462482238000,86093 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462482243000,30047 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462482244000,3CNN566,MD
LPR00032,39.29370826,-76.65038375,95,1462482259000,A170463,MD
LPR00032,39.29370826,-76.65038375,95,1462482259000,4CNZ097,MD
LPR00032,39.29370826,-76.65038375,95,1462482264000,3ALX81,MD
LPR00032,39.29370826,-76.65038375,95,1462482265000,4BLF04,MD
LPR00032,39.29370826,-76.65038375,95,1462482270000,A855792,MD
LPR00032,39.29370826,-76.65038375,95,1462482272000,9ALZ94,MD
LPR00032,39.29370826,-76.65038375,95,1462482272000,35544 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462482290000,A991417,MD
LPR00032,39.29370826,-76.65038375,95,1462482297000,GUE409,MD
LPR00032,39.29370826,-76.65038375,95,1462482302000,03931 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462482328000,36715 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462482330000,5CNW849,MD
LPR00032,39.29370826,-76.65038375,95,1462482333000,48544 C/C,MD
LPR00032,39.29370826,-76.65038375,95,1462482334000,3BMZ42,MD
LPR00032,39.29370826,-76.65038375,95,1462482340000,MTS397,MD
LPR00032,39.29370826,-76.65038375,95,1462482347000,90500 C/A,MD
LPR00032,39.29370826,-76.65038375,95,1462482356000,73986 C/A,MD
